codigo_bdns,fecha_recepcion,tipo_administracion,status,last_error,last_attempt,retries
743976,2024-02-14,C,pending,,,0
744011,2024-02-14,C,pending,,,0
744012,2024-02-14,C,pending,,,0
744013,2024-02-14,C,pending,,,0
744014,2024-02-14,C,pending,,,0
744191,2024-02-15,C,pending,,,0
744194,2024-02-15,C,pending,,,0
744387,2024-02-16,C,pending,,,0
744403,2024-02-16,C,pending,,,0
744447,2024-02-16,C,pending,,,0
744473,2024-02-19,C,pending,,,0
744553,2024-02-19,C,pending,,,0
744562,2024-02-19,C,pending,,,0
744598,2024-02-19,C,pending,,,0
744646,2024-02-19,C,pending,,,0
744711,2024-02-20,C,pending,,,0
744741,2024-02-20,C,pending,,,0
744756,2024-02-20,C,pending,,,0
744941,2024-02-21,C,pending,,,0
744943,2024-02-21,C,pending,,,0
744949,2024-02-21,C,pending,,,0
745203,2024-02-22,C,pending,,,0
745250,2024-02-22,C,pending,,,0
745459,2024-02-23,C,pending,,,0
745471,2024-02-23,C,pending,,,0
745505,2024-02-23,C,pending,,,0
745516,2024-02-23,C,pending,,,0
745519,2024-02-23,C,pending,,,0
745521,2024-02-23,C,pending,,,0
745525,2024-02-23,C,pending,,,0
745550,2024-02-23,C,pending,,,0
745554,2024-02-23,C,pending,,,0
745559,2024-02-23,C,pending,,,0
745697,2024-02-24,C,pending,,,0
745698,2024-02-24,C,pending,,,0
745699,2024-02-24,C,pending,,,0
745700,2024-02-24,C,pending,,,0
745701,2024-02-24,C,pending,,,0
745704,2024-02-25,C,pending,,,0
745705,2024-02-25,C,pending,,,0
745706,2024-02-25,C,pending,,,0
745707,2024-02-25,C,pending,,,0
745708,2024-02-25,C,pending,,,0
745709,2024-02-25,C,pending,,,0
745710,2024-02-25,C,pending,,,0
745711,2024-02-25,C,pending,,,0
745725,2024-02-26,C,pending,,,0
745807,2024-02-26,C,pending,,,0
745811,2024-02-26,C,pending,,,0
745814,2024-02-26,C,pending,,,0
745821,2024-02-26,C,pending,,,0
745824,2024-02-26,C,pending,,,0
745827,2024-02-26,C,pending,,,0
745829,2024-02-26,C,pending,,,0
745832,2024-02-26,C,pending,,,0
745842,2024-02-26,C,pending,,,0
745857,2024-02-26,C,pending,,,0
745866,2024-02-26,C,pending,,,0
745872,2024-02-26,C,pending,,,0
745874,2024-02-26,C,pending,,,0
745876,2024-02-26,C,pending,,,0
745883,2024-02-26,C,pending,,,0
745884,2024-02-26,C,pending,,,0
745890,2024-02-26,C,pending,,,0
745892,2024-02-26,C,pending,,,0
745894,2024-02-26,C,pending,,,0
746278,2024-02-28,C,pending,,,0
746472,2024-02-29,C,pending,,,0
746511,2024-02-29,C,pending,,,0
746515,2024-02-29,C,pending,,,0
746561,2024-03-01,C,pending,,,0
746661,2024-03-01,C,pending,,,0
746674,2024-03-01,C,pending,,,0
746800,2024-03-01,C,pending,,,0
746826,2024-03-04,C,pending,,,0
746893,2024-03-04,C,pending,,,0
746990,2024-03-04,C,pending,,,0
747050,2024-03-04,C,pending,,,0
747190,2024-03-05,C,pending,,,0
747203,2024-03-05,C,pending,,,0
747216,2024-03-05,C,pending,,,0
747226,2024-03-05,C,pending,,,0
747374,2024-03-06,C,pending,,,0
747421,2024-03-06,C,pending,,,0
747429,2024-03-06,C,pending,,,0
747447,2024-03-06,C,pending,,,0
747455,2024-03-06,C,pending,,,0
747492,2024-03-06,C,pending,,,0
747509,2024-03-06,C,pending,,,0
747528,2024-03-06,C,pending,,,0
747601,2024-03-06,C,pending,,,0
747686,2024-03-07,C,pending,,,0
747694,2024-03-07,C,pending,,,0
747728,2024-03-07,C,pending,,,0
747735,2024-03-07,C,pending,,,0
747879,2024-03-07,C,pending,,,0
747955,2024-03-08,C,pending,,,0
748062,2024-03-08,C,pending,,,0
748070,2024-03-08,C,pending,,,0
748100,2024-03-08,C,pending,,,0
748122,2024-03-08,C,pending,,,0
748223,2024-03-11,C,pending,,,0
748317,2024-03-11,C,pending,,,0
748320,2024-03-11,C,pending,,,0
748332,2024-03-11,C,pending,,,0
748486,2024-03-12,C,pending,,,0
748506,2024-03-12,C,pending,,,0
748519,2024-03-12,C,pending,,,0
748569,2024-03-12,C,pending,,,0
748649,2024-03-12,C,pending,,,0
748875,2024-03-13,C,pending,,,0
749075,2024-03-13,C,pending,,,0
749357,2024-03-14,C,pending,,,0
749668,2024-03-18,C,pending,,,0
749676,2024-03-18,C,pending,,,0
749695,2024-03-18,C,pending,,,0
749716,2024-03-18,C,pending,,,0
749726,2024-03-18,C,pending,,,0
749748,2024-03-18,C,pending,,,0
749757,2024-03-18,C,pending,,,0
749790,2024-03-18,C,pending,,,0
749857,2024-03-18,C,pending,,,0
749861,2024-03-18,C,pending,,,0
749868,2024-03-18,C,pending,,,0
749875,2024-03-18,C,pending,,,0
750018,2024-03-19,C,pending,,,0
750056,2024-03-19,C,pending,,,0
750357,2024-03-20,C,pending,,,0
750379,2024-03-20,C,pending,,,0
750381,2024-03-20,C,pending,,,0
750443,2024-03-21,C,pending,,,0
750445,2024-03-21,C,pending,,,0
750487,2024-03-21,C,pending,,,0
750491,2024-03-21,C,pending,,,0
750569,2024-03-21,C,pending,,,0
750648,2024-03-21,C,pending,,,0
750684,2024-03-22,C,pending,,,0
750688,2024-03-22,C,pending,,,0
750737,2024-03-22,C,pending,,,0
750742,2024-03-22,C,pending,,,0
750748,2024-03-22,C,pending,,,0
750750,2024-03-22,C,pending,,,0
750758,2024-03-22,C,pending,,,0
750769,2024-03-22,C,pending,,,0
750771,2024-03-22,C,pending,,,0
750772,2024-03-22,C,pending,,,0
750777,2024-03-22,C,pending,,,0
750786,2024-03-22,C,pending,,,0
750787,2024-03-22,C,pending,,,0
750790,2024-03-22,C,pending,,,0
750791,2024-03-22,C,pending,,,0
750795,2024-03-22,C,pending,,,0
750800,2024-03-22,C,pending,,,0
750816,2024-03-22,C,pending,,,0
750823,2024-03-22,C,pending,,,0
750826,2024-03-22,C,pending,,,0
750838,2024-03-22,C,pending,,,0
750841,2024-03-22,C,pending,,,0
750846,2024-03-22,C,pending,,,0
750848,2024-03-22,C,pending,,,0
750851,2024-03-22,C,pending,,,0
750868,2024-03-22,C,pending,,,0
750870,2024-03-22,C,pending,,,0
750873,2024-03-22,C,pending,,,0
750877,2024-03-22,C,pending,,,0
750881,2024-03-22,C,pending,,,0
750889,2024-03-22,C,pending,,,0
750894,2024-03-22,C,pending,,,0
750895,2024-03-22,C,pending,,,0
750897,2024-03-22,C,pending,,,0
750898,2024-03-22,C,pending,,,0
750901,2024-03-22,C,pending,,,0
750903,2024-03-22,C,pending,,,0
751108,2024-03-25,C,pending,,,0
751123,2024-03-25,C,pending,,,0
751428,2024-03-26,C,pending,,,0
751435,2024-03-26,C,pending,,,0
751439,2024-03-26,C,pending,,,0
751442,2024-03-26,C,pending,,,0
751444,2024-03-26,C,pending,,,0
751449,2024-03-26,C,pending,,,0
751522,2024-03-27,C,pending,,,0
751535,2024-03-27,C,pending,,,0
751550,2024-03-27,C,pending,,,0
751571,2024-03-27,C,pending,,,0
751646,2024-03-27,C,pending,,,0
751651,2024-03-27,C,pending,,,0
751666,2024-03-27,C,pending,,,0
751697,2024-03-27,C,pending,,,0
751707,2024-03-27,C,pending,,,0
751751,2024-03-27,C,pending,,,0
751827,2024-04-01,C,pending,,,0
751848,2024-04-01,C,pending,,,0
751858,2024-04-01,C,pending,,,0
751863,2024-04-01,C,pending,,,0
751896,2024-04-01,C,pending,,,0
751918,2024-04-01,C,pending,,,0
751942,2024-04-01,C,pending,,,0
751947,2024-04-01,C,pending,,,0
751968,2024-04-01,C,pending,,,0
752171,2024-04-02,C,pending,,,0
752229,2024-04-02,C,pending,,,0
752284,2024-04-02,C,pending,,,0
752296,2024-04-02,C,pending,,,0
752453,2024-04-03,C,pending,,,0
752456,2024-04-03,C,pending,,,0
752460,2024-04-03,C,pending,,,0
752462,2024-04-03,C,pending,,,0
752598,2024-04-03,C,pending,,,0
752604,2024-04-03,C,pending,,,0
752634,2024-04-03,C,pending,,,0
752673,2024-04-04,C,pending,,,0
752762,2024-04-04,C,pending,,,0
752879,2024-04-04,C,pending,,,0
752991,2024-04-05,C,pending,,,0
753010,2024-04-05,C,pending,,,0
753035,2024-04-05,C,pending,,,0
753040,2024-04-05,C,pending,,,0
753099,2024-04-05,C,pending,,,0
753152,2024-04-05,C,pending,,,0
753168,2024-04-05,C,pending,,,0
753215,2024-04-08,C,pending,,,0
753369,2024-04-08,C,pending,,,0
753396,2024-04-08,C,pending,,,0
753463,2024-04-09,C,pending,,,0
753488,2024-04-09,C,pending,,,0
753538,2024-04-09,C,pending,,,0
753551,2024-04-09,C,pending,,,0
753592,2024-04-09,C,pending,,,0
753723,2024-04-09,C,pending,,,0
753785,2024-04-10,C,pending,,,0
753798,2024-04-10,C,pending,,,0
753934,2024-04-10,C,pending,,,0
753935,2024-04-10,C,pending,,,0
754022,2024-04-10,C,pending,,,0
754033,2024-04-10,C,pending,,,0
754040,2024-04-10,C,pending,,,0
754041,2024-04-10,C,pending,,,0
754058,2024-04-11,C,pending,,,0
754078,2024-04-11,C,pending,,,0
754181,2024-04-11,C,pending,,,0
754314,2024-04-11,C,pending,,,0
754323,2024-04-11,C,pending,,,0
754383,2024-04-11,C,pending,,,0
754485,2024-04-12,C,pending,,,0
754589,2024-04-12,C,pending,,,0
754619,2024-04-14,C,pending,,,0
754628,2024-04-15,C,pending,,,0
754629,2024-04-15,C,pending,,,0
754630,2024-04-15,C,pending,,,0
754632,2024-04-15,C,pending,,,0
754634,2024-04-15,C,pending,,,0
754640,2024-04-15,C,pending,,,0
754643,2024-04-15,C,pending,,,0
754645,2024-04-15,C,pending,,,0
754647,2024-04-15,C,pending,,,0
754748,2024-04-15,C,pending,,,0
754799,2024-04-15,C,pending,,,0
754862,2024-04-15,C,pending,,,0
755015,2024-04-16,C,pending,,,0
755075,2024-04-16,C,pending,,,0
755171,2024-04-16,C,pending,,,0
